leptons.at(0).pT,leptons.at(0).phi,leptons.at(0).eta,leptons.at(1).pT,leptons.at(1).phi,leptons.at(1).eta,leptons.at(2).pT,leptons.at(2).phi,leptons.at(2).eta,MET_Phi,ST,bJet_vector.size(),Jet_vector.size()
92.566,-0.840899,-0.0655124,50.0555,-0.683041,-0.132226,34.0863,-1.64953,-0.762977,1.96185,362.396,0,1
120.284,-0.682204,-0.853598,88.3338,-2.59516,-0.694348,17.3867,3.06156,-2.10109,0.610351,422.777,0,1
53.8958,1.33384,1.06417,47.3007,-1.50529,1.86013,10.4099,-1.7105,-0.399409,2.02899,180.833,0,0
62.4724,0.118046,0.443201,45.4878,-0.249765,0.416339,13.8563,-3.08599,-0.105633,2.8847,237.925,0,0
40.2404,-0.31276,1.20689,21.8421,-0.296598,0.349359,17.1869,1.32622,-0.16923,1.73839,186.247,0,0
29.8386,2.29907,-1.17304,22.8845,1.02048,-2.06318,13.721,0.478946,0.509906,-2.44021,180.355,0,0
82.2524,-1.89889,-0.0747825,79.5512,1.69683,1.27212,39.3346,-0.816527,-0.181564,1.76004,319.465,0,0
45.0639,-2.53427,-1.80576,30.281,2.93724,-0.776968,18.2628,1.0744,-1.98964,-2.59294,101.107,0,0
41.5437,-2.82892,-0.456275,30.5473,2.38768,-0.151934,22.9982,0.32332,-0.251405,-0.10473,184.137,0,0
57.2841,-0.540413,1.7939,46.3886,-3.07376,2.44381,24.0592,0.725663,2.03598,-3.11972,186.255,0,1
49.002,-3.00197,-2.23197,23.4996,-2.06476,-1.06248,21.5202,-0.852809,-1.38002,1.26193,143.418,0,0
73.0003,1.93539,1.22189,67.623,1.85828,2.07216,47.8845,2.26684,2.12286,-1.43745,435.856,0,1
43.1106,3.00549,-0.172584,40.7988,2.84364,0.958153,28.4961,1.14249,0.0666713,-0.932694,232.805,0,1
42.4818,-1.99368,-0.258336,33.2485,2.43593,-0.189081,18.825,-0.917488,1.38914,0.158105,197.935,0,0
39.6159,-2.47423,1.46523,32.4992,0.642015,-0.618004,14.9562,-2.90264,0.971684,1.93635,174.616,0,1
39.0662,-3.0318,-2.33156,27.4482,2.29564,-1.89843,23.4623,1.07469,-1.83174,-0.787402,176.578,0,0
50.0668,-1.32933,1.4334,30.2604,-1.33086,1.74072,25.0994,1.44936,0.483489,1.61611,143.545,0,0
36.0033,-2.11789,0.166572,27.6371,1.75091,0.204619,10.9213,-2.81722,-1.63249,0.65924,174.56,0,0
29.7751,-2.29092,-2.35878,29.3786,0.990771,-2.33912,10.76,-1.97184,-0.695101,2.67123,100.797,0,0
71.654,-1.88127,0.0114865,48.0223,2.17267,-0.834537,15.1421,-3.13466,1.17562,-0.276096,276.074,0,1
86.6003,-0.234453,1.23095,38.8732,-2.99219,1.65608,36.4227,-2.08859,2.33651,1.92606,219.523,0,0
57.6436,-1.8139,-1.58506,48.8774,0.64342,-1.43623,25.1165,3.09266,-1.01665,-1.83329,220.117,0,1
52.8451,0.564304,0.309706,28.9905,0.838936,0.75621,22.3487,2.32715,1.09524,2.68863,210.49,0,0
42.6494,-1.59224,0.678962,32.6855,-2.33778,1.17498,24.2095,1.03219,1.20647,-1.24,193.384,0,0
40.7285,1.06463,0.305209,37.3095,-1.85278,-0.175128,32.0253,-1.21581,0.518485,2.3152,189.189,0,0
52.5977,2.38781,-2.41641,33.0625,2.90623,-1.94961,28.9077,-0.91868,-2.26536,-0.0324168,196.967,0,0
121.341,-0.210045,0.785771,37.9158,2.24242,1.05522,33.965,-2.22839,1.31796,2.02084,233.845,0,0
43.3659,-1.47987,-0.657571,29.5672,2.78674,-0.731965,21.8982,-1.75749,-1.29863,1.51812,190.009,0,0
46.9176,0.265204,-1.47777,22.824,2.65513,-1.05751,17.5646,0.961775,0.200714,-2.09818,209.789,0,0
43.285,1.97035,0.477644,25.7177,0.4731,-0.577338,20.2175,-0.124836,-1.26307,-1.61902,164.493,0,0
189.959,-1.43656,-0.0254582,27.3554,2.77204,-0.349791,16.6867,2.83792,0.408695,0.395063,254.405,0,0
111.429,0.382535,0.10441,61.6574,-3.10198,1.29366,21.5419,-1.48335,2.12572,0.623544,239.353,0,0
46.1415,-1.42689,-0.466593,29.7384,-2.9616,0.256963,29.3824,3.08351,0.0739308,2.32426,223.285,0,1
26.5252,-1.86542,-0.616573,20.9941,2.07324,-1.20634,14.7914,-0.578158,1.17785,1.89049,78.6399,0,0
48.2602,0.0973241,-1.40281,37.6349,0.737878,-2.30532,20.6421,3.11046,-1.85017,3.12356,195.185,0,1
95.1591,1.01232,0.285529,51.2544,-3.05739,0.149986,35.4604,1.64274,0.142033,-0.268061,406.599,0,3
41.9732,-1.89485,1.90565,37.3051,-1.9816,2.40181,33.3998,0.0797983,2.11533,1.83961,228.809,0,0
49.2937,0.119031,-0.667288,49.2599,1.55811,-0.748035,39.3829,1.17907,-0.905098,-2.65224,200.275,0,0
127.362,0.623333,1.13605,71.2937,-0.172753,1.86181,38.8947,-0.811493,0.974023,-2.98928,468.913,0,1
34.7363,1.04271,0.473294,28.0746,-1.24475,1.42331,27.8165,-1.59014,1.05603,2.32307,193.415,0,0
42.663,1.31234,-0.484776,29.7538,-0.721195,-0.813963,19.0966,0.179434,-0.118121,-1.8175,211.661,0,1
42.7551,0.728371,0.306344,24.8225,1.11959,1.34464,17.5827,-2.20159,0.571798,-2.39001,175.137,0,1
59.9473,0.869348,1.31118,55.5411,0.649833,1.53146,42.0618,-2.19078,-0.13196,-2.24674,279.166,0,0
61.7468,-2.99057,1.63178,52.3963,-0.971635,0.940155,38.8018,-0.296229,1.19189,-0.949671,257.134,0,1
35.0604,-3.07384,0.192214,32.985,2.98992,0.401524,26.6214,0.843823,-0.137885,-0.616555,211.654,0,1
42.8576,2.18194,-0.0814446,33.3424,0.393856,-0.0676684,30.107,0.760761,-0.489738,-3.14153,282.499,0,1
83.5552,2.1787,0.890483,79.2277,1.84529,1.39529,26.7594,1.70866,2.12444,-1.03047,395.784,0,0
78.7027,2.29493,0.142946,78.6825,2.07679,0.144595,37.2157,2.96935,-0.742948,-0.753937,385.01,0,0
110.063,-2.45214,0.80078,46.2846,1.58343,-0.496376,44.5634,0.132843,-0.54404,-1.44984,354.503,0,0
58.0336,1.47893,-1.98716,45.3069,0.317268,-2.19538,34.9346,-2.00612,-2.17085,0.637561,194.869,0,1
60.8946,2.56187,0.850981,52.6827,-1.3056,1.05245,16.2531,2.08227,0.210396,0.229799,213.713,0,0
24.6121,-1.44951,1.16978,21.2295,1.51011,-0.876826,14.3498,1.84142,-0.77133,2.47557,150.605,0,0
54.7591,-0.901473,-0.318864,52.0139,-0.601743,0.545061,20.1026,0.107253,1.11769,2.1807,275.975,0,0
48.6885,1.53106,1.21632,31.8372,0.757479,1.96744,30.2684,0.398047,0.223732,-1.71557,372.124,0,2
37.5007,-2.11564,-0.837624,32.1167,-0.381718,-1.17358,23.5559,1.39262,-0.613333,2.11689,178.264,0,1
32.877,-2.51644,-0.959614,26.5181,1.13108,-2.19994,21.6168,1.85735,-2.30143,-2.36857,255.446,0,2
132.032,0.329759,-0.421744,73.2665,0.842319,-0.189439,60.8454,2.86141,-1.04643,-3.07901,978.538,0,1
153.57,2.82432,-1.63628,104.564,-0.506774,-0.838018,42.2786,-3.06305,-1.11478,-0.300614,778.052,0,0
87.2055,1.52375,0.382006,39.2913,2.57227,1.26233,37.5044,-2.17801,1.46789,-1.60371,449.805,0,3
199.334,-0.555616,0.529226,197.673,-0.62232,0.710236,19.9256,0.269396,1.03169,2.89123,866.716,0,1
50.4125,1.06751,0.367835,38.4958,1.06681,-0.668946,14.3077,-0.577897,-1.05805,0.82097,110.298,0,0
72.6826,1.0354,-1.38499,70.5664,-2.94233,-0.444516,36.1249,-0.105472,-0.971625,-2.33208,378.464,0,0
76.1916,-1.28482,-0.191458,57.979,-1.77302,-0.224922,14.1607,2.65371,-0.716862,1.016,338.386,0,2
39.2955,-2.88722,-0.338487,29.9096,1.45772,-1.46651,27.3758,0.721098,-0.36402,-0.652205,194.21,0,1
55.8853,1.93544,-2.02109,45.4567,1.43541,-1.9223,23.2257,-2.73855,-2.24533,-1.92513,244.368,0,0
33.3673,-1.85524,-0.529895,29.6604,1.46285,-0.783751,28.3545,-0.41915,-0.372404,2.72209,217.49,0,0
48.2073,0.81066,-0.342367,30.615,-0.993936,0.212007,20.6969,0.507791,0.617355,-1.64677,376.468,0,2
54.0164,2.94032,0.922857,28.1431,1.77654,1.0628,26.9556,-1.56909,0.60109,-0.212171,199.044,0,0
54.4377,0.500949,-1.57051,20.9748,-1.11297,-1.13585,13.415,-1.94007,-0.722407,0.0388821,790.009,0,2
60.945,-1.65349,-0.17548,23.4095,1.76384,1.26038,12.3499,1.5948,-0.344985,1.85892,268.279,0,1
83.8517,-1.48511,0.663577,40.661,2.63768,2.19048,28.7956,1.5904,0.886367,-1.99945,233.601,0,1
75.9254,0.776126,-2.32762,33.9034,3.08662,-0.939891,33.464,-2.05345,-2.32285,-0.390029,243.13,0,1
49.0406,-1.22272,0.425437,31.1753,1.93443,-1.23983,29.4527,-0.689573,-1.39369,2.52139,197.237,0,0
79.5623,-1.53859,-0.522935,64.4037,1.48438,-0.19587,33.7805,-2.21671,-1.36677,1.3238,296.172,0,1
52.0809,2.61885,1.71566,37.4574,-0.116319,1.95778,24.8248,-1.19153,1.95453,1.70136,119.526,0,0
36.42,2.4486,1.18004,29.348,0.421778,0.232518,19.3577,-0.977314,0.184408,1.19329,172.932,0,0
73.1641,-2.91344,-2.38068,46.7967,-2.80634,-2.1495,19.8808,-2.78832,-1.07397,-0.26583,259.631,0,1
70.668,1.86752,0.475401,51.5141,2.08743,0.908134,15.158,-1.09293,-0.14438,-0.499843,239.968,0,0
31.4465,0.847513,-2.10326,23.3245,-2.56641,-2.30037,23.1679,2.15208,-0.441764,-1.10092,179.01,0,1
46.2505,2.36765,1.36924,42.5741,-0.550667,1.87103,34.1927,1.27212,1.53597,-2.60697,204.854,0,0
35.8391,-3.06531,-0.991178,30.2199,1.08374,-1.28168,29.9942,-2.4016,-0.542029,-2.72296,221.583,0,2
70.3101,-0.345675,1.31008,68.0034,-0.0396431,1.5933,58.1911,1.04348,1.92049,2.76095,378.126,0,1
104.408,0.793127,1.28218,65.2272,-0.145364,1.28169,57.1133,0.956409,1.08419,-2.72097,533.566,0,2
41.3252,-0.399488,0.0965386,36.3084,0.868642,0.385762,34.442,-1.48918,0.83913,-2.74918,243.892,0,1
60.2893,2.90855,-0.824043,48.9549,2.1522,0.246866,24.7737,0.872356,1.33532,-2.03139,326.23,0,1
39.1229,-1.0834,-1.37139,30.8135,-2.91724,-1.6757,26.5041,-2.52382,-0.720898,0.446519,157.85,0,0
120.297,-0.243681,-0.969222,74.4889,0.0836911,-1.37533,32.3357,-0.357285,-1.82896,2.67787,465.545,0,0
39.2532,-1.77506,0.209837,27.7298,-0.539239,-0.0178419,18.9254,1.40985,-0.501516,2.02062,216.785,0,1
74.0573,0.322966,-1.1265,44.3499,-3.02642,-1.22056,34.6694,-1.09088,-1.45766,1.06616,403.354,0,2
34.7303,3.08599,-1.67374,28.8586,0.56516,-1.75955,14.9952,1.6359,-0.340662,0.328693,211.059,0,1
56.9827,0.270002,1.32893,37.8555,-0.133229,1.35086,13.394,-3.11461,-0.172421,-2.44674,180.944,0,0
94.2715,-2.32874,-0.455159,45.6211,2.71886,-0.37276,21.0441,-1.43103,-0.756255,0.705682,285.008,0,0
44.5872,-1.66945,-1.51407,30.8707,-1.35274,-1.55346,26.7302,2.7115,-2.30544,1.3029,177.464,0,0
149.615,1.66029,-1.38781,131.47,1.75635,-1.76845,23.0751,1.96837,-2.40778,-1.73709,711.138,0,1
92.8708,2.43125,1.20925,85.1928,2.56911,0.913603,23.142,-2.60343,1.71828,-1.54093,412.563,0,2
44.4378,1.85619,0.340382,38.9222,-2.77832,0.0656566,30.4464,1.00635,0.0268825,-2.35311,239.037,0,0
42.2438,1.82088,-0.756114,34.0556,0.13481,-0.828139,18.6303,-2.27009,-1.90847,-1.59453,157.151,0,1
40.3276,-0.939228,-1.36589,21.3174,1.41467,1.22854,14.518,-2.95761,0.241248,2.17598,179.549,0,1
35.5626,2.83136,-0.407142,33.479,-0.826693,-0.921421,28.0027,-0.211541,-0.427396,2.01744,215.828,0,0
60.2391,2.5587,0.977145,58.8619,0.360742,0.495288,29.1846,1.64129,0.671757,-1.05222,274.317,0,1
36.8398,0.472107,0.0236808,31.3344,1.60687,0.207166,22.9382,-2.85136,0.590805,-2.55511,182.496,0,1
36.0489,1.17262,-0.396591,34.9463,0.823672,0.978303,33.7239,3.09537,0.622188,-1.49566,238.478,0,0
151.819,0.675923,1.71181,91.0208,-2.52486,1.47783,83.9242,-2.10581,1.654,0.63328,489.119,0,1
123.299,-0.00018437,1.84042,111.154,2.63192,1.41546,74.4848,-2.99505,1.469,-0.670092,458.058,0,0
70.7098,-0.83972,-0.222084,30.2146,1.99904,-1.14158,26.6115,1.43481,0.529272,-2.65249,170.521,0,0
37.0709,-1.23012,-2.22497,30.4842,-2.79251,-1.10998,27.4589,0.963895,-1.80306,0.982958,166.835,0,0
85.2111,2.39012,-1.44039,79.8834,-1.49899,-0.95039,55.5326,2.27126,-1.80789,-2.36808,412.275,0,1
40.4898,1.48688,2.26435,36.7909,0.904952,0.860521,31.8636,0.299688,1.00347,-1.68994,262.459,0,0
136.323,1.26266,-0.196286,46.7864,2.14694,-0.556299,31.2531,-2.86016,-1.35661,1.22535,511.632,0,1
36.3922,1.45922,1.48298,34.6601,-1.00302,1.3894,26.3634,2.24309,1.88913,-1.99608,139.841,0,0
71.9645,-1.46546,0.809431,61.4644,1.13729,0.578157,40.4463,1.61706,1.72537,-2.06133,394.66,0,0
52.7677,-0.0365326,-1.01698,44.2893,-0.306179,-0.468935,37.0322,1.30118,-1.39566,-2.93169,270.845,0,0
31.6338,0.211315,-0.876484,30.4511,-1.08941,0.722694,27.059,0.653195,-0.550507,2.1159,203.677,0,1
49.96,-2.59579,0.544752,36.8439,-2.6792,1.03517,13.3813,1.44472,-0.914685,0.162684,213.377,0,0
138.489,-0.425433,0.0885132,77.0611,-0.822632,0.0620835,46.5201,0.254526,0.125903,-2.99048,497.991,0,0
47.4637,0.900005,-2.10749,30.2159,-2.37553,-1.59145,30.0062,-0.158793,-1.12058,2.08333,146.235,0,0
52.6445,1.56117,1.83718,41.5565,-0.935042,1.61381,23.0352,1.91869,0.556551,-2.22366,160.605,0,0
76.2435,-2.09525,1.13582,54.3468,0.840739,0.537101,18.1762,2.73693,0.474807,-1.67475,216.387,0,0
64.1861,-3.06829,-0.374615,38.9954,-3.08368,0.285745,26.6657,-1.83035,-1.033,0.0925716,238.258,0,0
54.9981,1.42289,1.23864,46.5306,-2.46768,0.410584,37.5013,-1.18159,-0.297328,0.971916,401.644,0,1
109.358,1.67303,0.294279,44.6387,-1.81724,-0.39439,39.8226,-0.675933,0.342223,2.40866,448.094,0,0
38.4467,-1.06541,1.28289,24.5151,-0.50762,-0.204612,14.4516,-1.40086,-0.686673,2.32189,201.998,0,1
69.0885,0.760597,-1.56163,38.0617,3.10014,-0.137451,20.0625,2.5077,1.77045,0.2712,339.464,0,1
86.3162,0.0845057,-0.00679461,56.8254,-2.29115,0.334718,15.5075,1.54455,-0.0452107,1.20264,320.742,0,0
92.8423,-1.36685,-1.0048,53.725,2.3137,-0.552401,18.1906,0.403629,-0.72971,2.3244,401.069,0,1
73.533,0.640704,-0.453324,60.6409,0.0894284,-0.459739,11.9883,0.116834,1.29156,2.60656,232.274,0,0
36.8491,-1.59487,-1.69406,32.4175,1.305,-1.68594,30.4178,-2.2983,-2.00627,1.34364,251.538,1,1
61.5022,1.79298,-1.1467,37.019,-0.255177,-1.69925,18.3713,2.90312,-0.691173,-1.17605,221.406,0,1
34.8082,1.92276,-1.2765,28.2838,-0.99656,-1.99687,22.1135,-0.844787,-1.35286,2.42046,120.14,0,0
37.2667,-2.58008,0.0285728,36.2876,0.295038,0.714978,30.3277,-1.50899,1.19135,-1.69366,108.275,0,0
84.1339,-0.483615,0.0803226,34.6005,2.78466,-0.0494488,29.5583,0.663311,0.295366,-1.80719,258.489,0,1
44.5498,0.556297,-0.127746,28.2988,1.90064,-2.37292,26.1738,-1.38874,-1.66057,1.45071,217.23,0,1
98.8528,-2.23332,0.717369,47.0554,-0.167871,1.00827,28.9845,1.57429,1.43222,-2.83927,259.345,0,0
46.231,2.76368,-2.43341,41.5136,0.120308,-2.38701,28.2628,-1.91505,-1.44578,-1.10792,180.719,0,1
32.2398,-1.33963,-2.00911,31.27,1.57382,-0.917567,28.406,1.9552,-1.68871,-1.27296,177.995,0,1
130.684,-2.02292,-0.842115,122.508,-1.93516,-0.730881,89.0569,-2.38013,-1.2459,1.22663,614.91,0,1
50.9829,-0.300214,2.26584,42.3291,2.14114,1.39028,26.2069,-1.99285,1.22642,-2.87215,144.02,0,0
40.8226,2.93269,-1.29191,30.0625,2.89654,-2.06597,24.484,-3.02871,-2.20026,-0.0180543,190.601,0,0
38.2593,2.34203,-0.336958,32.5887,1.41119,-0.010162,25.9352,-0.256119,-1.45803,-1.60819,190.101,0,0
77.0998,1.29276,-0.195138,49.3517,1.0476,-0.0807351,13.2138,0.829587,1.82175,-1.65237,295.294,0,0
31.1437,1.63836,-1.11989,29.5528,-1.5577,-1.16603,26.6309,2.71845,0.160598,-1.66788,193.989,0,1
29.0186,-2.93952,0.612137,25.2559,-0.510422,-0.221451,19.9732,-2.17569,1.97783,0.0395989,167.347,0,1
43.0813,-2.56428,-0.925474,29.6126,-0.409152,-0.714616,28.6651,-2.99737,-0.39944,3.11242,257.081,0,2
30.0621,0.858663,-1.14785,27.7802,0.71473,-0.41489,23.0907,-3.06793,0.238838,-0.49278,271.848,0,2
43.6987,-0.906426,1.72228,28.987,2.3411,0.333672,21.1671,1.56085,2.05939,-2.2041,359.885,1,1
73.9128,-2.74153,0.993754,65.1352,1.60799,1.09693,40.5392,-1.28758,1.04603,0.689426,318.858,0,1
37.4707,1.53609,0.969699,34.2333,-1.17101,2.16533,24.2729,-0.198573,0.725079,1.41004,302.767,0,1
58.0391,-1.35239,0.554374,56.1717,2.41002,1.88758,46.0503,-0.664788,1.38348,1.82852,303.806,0,0
68.4229,-2.17883,1.0391,29.7704,-1.86926,0.472832,16.5033,0.529822,1.36602,-1.4519,201.216,0,0
35.7139,-2.75551,-1.2091,27.3435,1.0199,-0.853306,17.1347,-2.60631,-2.35421,-0.682893,219.864,0,1
37.3386,2.25966,0.343083,32.2953,-2.0187,-0.241375,30.8248,0.713563,-0.935312,-0.322157,223.195,0,0
29.0582,2.68426,1.41954,25.8076,-0.576263,0.66437,24.2088,-2.85359,2.49662,-0.842126,159.219,0,0
65.6216,-1.05369,-1.93675,45.9705,-3.11829,-0.907638,32.0987,2.81055,-2.21534,0.442695,338.138,0,1
30.7824,1.26178,0.722242,29.7534,-0.821536,0.53711,23.5484,2.64544,-0.220998,-1.03217,148.599,0,0
43.6789,2.98492,-0.327296,35.9282,0.558438,-0.933849,17.5429,3.11099,-2.03357,-0.68155,199.973,0,1
92.3762,-1.24692,-0.893637,27.3136,0.997221,0.621257,18.4064,-1.89945,-2.02539,1.88326,363.211,0,0
46.6003,-2.59499,-0.653734,45.8828,-0.618071,-0.265007,36.8001,0.485415,0.587806,2.64744,330.963,0,0
57.3241,0.396844,-0.958016,32.2411,2.11119,-1.13027,14.2775,-3.02838,-1.24874,-2.26298,230.629,0,0
41.922,2.51788,-0.776261,30.5239,-0.172062,-0.985989,18.3447,-2.96884,0.368405,0.653685,146.318,0,0
72.9937,0.657777,-0.407536,39.2047,-1.91563,0.37461,33.1804,-0.506643,-0.0957879,3.09224,325.118,0,0
78.8684,-2.30716,2.37024,33.8955,-2.01255,2.23494,29.8642,1.9514,2.36116,-0.29423,326.246,0,1
44.1545,-2.53797,-0.5867,25.3415,0.605196,-1.75702,16.2944,-0.702874,0.713846,0.325089,173.858,0,0
60.3019,0.64075,0.701545,45.1411,1.16526,-0.149224,28.2246,-0.887572,0.348471,-1.61885,314.037,0,2
125.427,-1.75115,-1.72072,71.5315,1.04346,-1.88366,66.112,1.01712,-1.07209,-2.52223,525.431,0,0
85.3209,-0.948096,1.21932,65.664,-0.831807,1.2782,61.9465,-0.0363515,0.887126,2.19511,400.155,0,0
78.5778,-1.14299,0.307861,68.9539,-1.28128,0.285301,18.3208,0.889638,0.846849,2.52968,320.252,0,0
48.2884,-2.63954,-2.38952,33.4808,-1.34647,-2.18083,20.9769,-0.675932,-1.6752,0.353471,141.801,0,1
70.8779,-0.224272,-0.374055,58.659,2.99169,0.265568,14.5016,-2.59605,0.186648,2.46885,274.466,0,0
42.7387,1.95341,-0.975449,34.2654,-0.791934,-0.78325,16.9229,-1.33417,-0.586353,-2.33161,199.701,0,0
74.5978,-0.846623,0.937694,48.6023,-0.607827,1.51894,23.0279,-0.862405,-0.133266,1.96829,344.984,0,1
38.3515,1.63886,1.29372,23.6189,1.84642,1.97421,16.1233,-1.7482,1.66415,0.24656,375.009,0,1
124.628,0.269883,0.743766,57.236,-3.01762,-0.30725,34.2636,-2.9802,0.920211,1.43841,374.176,0,1
32.4953,-1.92434,1.61254,32.4364,-0.372934,1.18715,28.1572,2.45526,1.5667,-2.25826,198.205,0,2
44.6279,2.55192,1.90334,30.5734,-0.607079,1.29277,18.9202,2.84378,2.42911,-0.340215,199.884,0,1
37.2429,1.2468,0.532105,34.4191,-2.3928,1.247,12.1586,1.49929,-0.990987,0.0245613,168.343,0,0
42.7849,-1.41839,-0.611983,38.9682,1.31274,0.992104,25.8439,2.96529,-0.347761,0.907489,191.01,0,0
131.592,2.58518,0.339646,54.8194,-0.142112,-0.120527,34.1618,-1.36254,0.487058,-2.13787,233.964,0,0
27.782,-1.05456,0.688728,27.2253,-2.36956,-0.897745,22.1683,1.70721,0.727155,-1.77982,453.311,0,2
84.869,1.97379,0.0764452,67.883,2.66445,0.0920387,36.9774,3.02159,0.104359,-0.518349,407.034,0,1
42.3235,2.88271,1.00762,34.2921,-0.107019,1.16186,24.0371,-1.02916,0.648548,2.86663,174.036,0,0
84.4295,-1.22464,-0.76147,40.8723,-1.27307,-0.310648,20.523,0.244708,-0.206579,2.86904,290.042,0,0
37.3468,0.468104,1.53961,36.0171,-1.08354,0.918406,26.2509,0.0987926,2.43198,2.86936,183.63,0,1
40.4842,-2.39127,1.73711,37.5288,0.430473,0.331894,15.7989,0.949852,0.619925,-0.908824,382.162,0,2
27.3863,-1.15784,0.758463,22.4519,-0.786672,0.904033,10.2309,1.68615,-1.43401,-1.37058,178.218,0,1
111.977,1.85417,-1.63444,37.7492,-0.76164,-1.17396,10.5577,-0.784563,1.22985,2.97945,319.299,0,1
65.2354,1.61506,0.177158,46.507,-1.67213,0.930511,18.1953,1.44146,-0.139996,-0.72649,192.437,0,0
53.7857,-2.99638,-0.594708,45.4816,0.918808,0.979493,22.7405,0.152474,-0.552435,-1.95635,236.567,0,1
28.6478,1.25355,-0.338491,28.3323,2.34449,0.214875,26.303,-1.03811,1.13225,-0.15829,150.946,0,0
31.3742,-0.287909,0.649399,23.3516,-2.52782,-0.294306,22.5989,2.27762,-0.0657237,-0.939297,156.734,0,1
37.7239,-1.42938,-1.4223,27.6215,-3.07855,-1.67314,21.8931,2.88457,-0.180839,1.72597,183.882,0,0
45.0406,0.797881,-1.66185,42.5011,0.158441,-1.54984,21.0498,2.70366,-1.50715,-0.816576,285.063,0,2
46.2188,1.08735,0.562246,33.6926,0.397891,0.671467,30.1187,-1.90647,0.394061,-3.0155,216.47,0,0
62.3619,-1.46134,-1.89902,37.7491,2.00704,-1.36965,20.3381,0.907421,-1.88907,3.1078,147.571,0,0
69.22,2.23638,-1.61657,43.8084,-2.50942,-1.54643,30.6517,2.15192,-2.22088,-1.13011,278.034,0,1
54.3422,-2.79847,-1.52581,52.7351,-2.2856,-1.30134,13.4213,0.101485,-0.926577,0.398554,196.51,0,0
28.3453,-2.43746,1.16012,25.3087,1.18024,0.440424,14.7562,2.09813,-0.212484,-0.289793,199.643,0,1
36.2262,-1.69916,-1.00172,25.0153,2.0674,-1.41716,16.8799,-2.08751,-1.54895,1.08227,211.532,0,0
89.4568,0.0553482,0.72253,44.5544,2.646,0.165039,35.6604,-2.92751,-1.01429,-0.423028,348.418,0,1
53.7647,-0.757154,-2.4187,36.8346,2.71849,-2.06232,36.5396,-1.75257,-2.05955,-0.768091,237.731,0,1
76.7898,-1.52222,0.644949,24.0096,0.0660325,-0.453739,23.7554,1.64146,1.58439,-0.0159861,199.434,0,1
63.3413,1.31982,-0.627958,59.5865,0.136938,-1.04044,39.8383,0.261233,-1.02142,3.02848,416.873,0,2
48.3979,0.795515,-2.15103,40.3705,0.472052,-2.13394,19.6814,-1.69159,-2.43805,-1.92308,246.734,0,1
74.3758,0.737072,-2.14349,34.4746,0.454036,-1.24738,18.1423,0.924895,-0.593913,-1.57337,252.933,0,1
151.132,-0.223729,-0.27607,69.4017,-2.42845,-2.46766,34.6003,2.69979,-2.07916,-0.354231,510.464,0,1
65.7432,-1.99948,0.11334,46.4878,-0.92001,-0.276884,38.5071,-1.81341,-1.0556,0.707959,329.891,0,1
34.9826,-2.6301,-1.15579,31.2528,1.1018,-1.9113,29.7924,-0.384466,-1.76381,-2.79177,269.125,0,1
54.1434,0.427146,-0.277368,38.0332,-2.39136,-0.0110688,19.3398,0.523733,1.01677,-1.15221,249.361,1,1
43.0857,1.77705,0.936149,23.0282,2.19153,1.42572,12.848,-0.229347,-0.640837,-2.30793,172.52,0,1
45.3519,-0.0970325,1.6646,38.5639,-2.65095,-0.372688,35.379,1.46237,0.842997,3.07494,187.684,0,0
43.6686,3.07421,0.1616,33.5172,2.82497,0.913644,21.6707,-0.5894,1.62495,-0.285524,168.593,0,0
70.0364,0.586943,1.4384,50.7651,-2.29915,0.639447,11.0115,-0.15039,-0.537025,3.00581,185.723,0,1
99.5114,0.371087,1.66534,69.4501,-2.73592,1.09546,17.7138,-1.76483,2.33841,0.376036,371.454,0,0
57.7091,-2.47003,1.92173,22.8086,0.463878,-0.0627886,15.5731,-2.98268,1.99701,1.39211,134.926,0,0
46.6993,0.941072,-0.0683172,22.0355,2.02961,1.24518,18.5486,2.00127,-0.581429,-2.01706,188.153,0,0
55.1419,-2.08791,-0.647167,45.0489,1.282,1.36531,10.7892,-1.33029,1.31293,0.477607,269.744,0,1
44.3845,-1.33679,1.00061,41.6487,-1.094,-0.0443541,24.8803,-0.138717,-0.328284,3.06969,185.581,0,0
43.0592,2.55247,0.615539,20.037,-1.26648,1.34981,17.9737,-0.272864,-0.0323243,-0.0113934,141.786,0,0
116.923,1.68321,-0.0485609,38.9272,-2.08565,-1.19923,38.7109,1.65237,-0.853004,-1.22273,640.277,0,1
59.7047,1.3477,0.184515,38.796,1.22217,-0.399671,18.0217,0.118845,1.36374,-1.74097,233.195,0,0
132.126,-0.360774,-0.215508,77.3316,-0.337454,-0.0419486,14.5086,0.0416185,0.986179,2.7285,463.855,0,0
47.6014,-3.05629,0.181166,35.1036,-0.827078,1.47074,34.4083,-0.561663,1.44181,-2.13528,214.029,0,0
76.9563,3.12871,-2.2798,38.4139,-1.13613,-2.20113,22.2222,1.0735,-1.84952,0.104563,216.311,0,0
33.8201,0.372572,0.384312,31.9906,-0.735898,1.46315,22.9551,3.10495,0.683789,2.24202,160.612,0,0
65.6995,-0.0266922,1.1022,34.7496,-0.357385,0.631674,32.1111,1.60807,0.968403,-1.49943,405.832,0,2
56.9219,0.391179,1.27648,30.6115,-1.80951,-0.904077,23.2803,-1.83309,-1.47687,3.11458,167.404,0,0
