leptons.at(0).pT,leptons.at(0).phi,leptons.at(0).eta,leptons.at(1).pT,leptons.at(1).phi,leptons.at(1).eta,leptons.at(2).pT,leptons.at(2).phi,leptons.at(2).eta,MET_Phi,ST,bJet_vector.size(),Jet_vector.size()
58.4417,-0.223144,-1.61642,44.1501,3.04502,1.15903,34.5016,-2.86147,-1.90681,0.493142,170.84,0,0
98.0976,3.14038,0.479996,37.3227,0.548468,0.287954,18.7089,-0.333402,0.590145,-0.357855,221.236,0,0
49.3929,-1.67746,1.96043,43.8547,2.08378,1.89933,30.7405,-2.74219,0.464142,0.429006,191.664,0,0
52.3761,-1.70234,1.08293,49.5279,1.15901,-0.804577,38.7117,-2.73237,-1.51295,1.64867,163.487,0,0
83.7252,2.67549,0.81999,41.0881,-2.16785,1.67678,19.4595,-2.12581,-0.991774,-0.272981,365.623,0,1
61.5775,-0.734211,-2.08923,20.3842,-0.283741,0.432497,18.7573,-2.87726,-0.00479769,2.33076,172.876,0,0
55.7965,2.71927,0.373108,48.5632,0.291507,-1.09596,37.0437,-0.700052,0.0413678,-2.551,170.936,0,0
85.7144,-0.893914,1.3644,33.213,1.94002,1.02299,21.9434,-2.27899,1.79815,1.93162,192.496,0,0
42.8653,0.348576,0.80681,41.8465,-2.06803,1.66093,31.032,-0.200522,-0.01629,2.59803,171.606,0,0
87.3464,-0.676768,1.758,69.6272,0.432546,1.30174,45.0823,0.558595,0.83201,0.591536,425.659,0,1
52.4141,-2.96092,-2.13583,51.9458,-1.45637,-0.488378,37.1288,0.118392,-1.86538,1.41323,192.923,0,0
126.794,1.78523,0.0414646,88.3194,-0.682774,-1.15611,63.4893,-2.05279,-1.38343,-1.57015,294.382,0,0
102.001,-0.830912,0.645371,88.1285,2.01237,-1.29678,30.8617,-2.25856,1.55459,0.57194,230.945,0,0
56.2954,0.994541,-1.50626,30.3901,-2.65929,-0.707027,18.287,-0.157531,-0.98002,-2.12592,134.811,0,0
75.0285,3.01251,-1.76626,34.1153,2.92007,-0.686238,19.3476,-0.589207,-0.350774,-1.4474,249.416,0,1
61.7395,0.309886,-1.98042,30.0405,-2.46935,-1.6268,23.099,2.12129,-0.284912,-1.7656,222.521,0,1
31.0629,0.669895,-0.820326,19.8135,0.0587779,0.770136,16.668,1.8253,1.92347,-2.68186,118.005,0,0
68.7259,2.35577,-0.0800216,38.156,-1.62786,0.403705,33.4536,-0.0126906,-0.543695,-0.315975,163.06,0,0
32.7846,-0.510634,0.167843,26.4057,-2.59928,-0.360162,25.8761,2.47555,1.56544,1.11557,138.168,0,0
56.5103,-2.78025,-1.24184,41.0741,-1.39196,0.0465896,17.5879,2.4324,-2.28388,0.838329,175.047,0,0
72.5604,1.21973,1.45561,35.733,-0.978289,1.8651,34.7999,-3.08922,-1.08285,-2.10859,176.389,0,0
55.9191,-1.04999,1.93982,19.1483,2.30635,0.234596,18.6904,1.60144,0.588091,2.1406,100.605,0,0
68.6014,1.55095,-1.05135,51.5038,0.224349,-0.242447,17.0969,-0.0150648,-2.24601,-2.24311,248.373,0,0
103.915,-0.875287,1.22419,46.2977,-2.98818,2.04472,20.7073,0.969664,2.38353,1.90108,248.404,0,0
261.974,-1.9308,0.582812,85.9674,-2.4631,0.291942,37.5051,2.47054,1.76305,0.692726,894.933,0,2
46.1062,0.540076,1.76764,42.9793,-2.59119,1.06034,40.8758,-2.38454,0.121272,0.819542,168.366,0,0
109.602,2.6015,0.841255,52.9621,-0.667636,1.876,12.3155,0.279397,-0.510747,-0.456756,215.497,0,0
33.651,2.63898,1.05323,29.7182,2.60241,-1.79736,14.0996,-0.829218,-1.79094,-0.690167,133.254,0,0
36.348,1.44971,-2.26914,34.6522,-0.649621,0.159487,26.1858,2.49816,-1.82121,-1.97451,146.169,0,0
50.9613,-2.0365,-0.540397,30.3115,1.81294,0.141219,24.4669,0.25434,0.97454,2.1481,133.754,0,0
68.2328,0.854398,-1.08578,62.328,-3.05016,-1.36591,38.4207,-1.07162,-0.562254,0.641561,190.381,0,0
44.9507,-1.51083,0.276748,37.1224,0.415054,1.21162,34.1881,2.41363,-0.504292,-2.92803,166.421,0,0
166.615,-0.568907,-2.20399,70.8545,2.89406,-0.887424,26.6539,1.87515,-0.198196,-0.977249,317.586,0,0
37.7171,3.07665,0.453594,29.8308,-0.224726,2.08153,18.5878,2.34349,1.2837,0.255354,114.355,0,0
53.9054,0.663583,1.0389,47.4403,0.168613,-0.601385,18.0501,-1.80538,0.352967,-3.07363,188.123,0,0
56.519,-1.80254,-1.96516,46.3882,2.35332,-0.213543,36.7706,0.0232227,-1.37107,1.90137,152.812,0,0
45.5885,-0.979317,-1.44728,35.2151,2.34956,0.731434,31.878,-0.722672,-0.876085,1.65791,148.741,0,0
90.2896,-2.9511,0.0757993,29.8657,-0.73566,0.0616916,21.9769,0.971616,-0.817619,1.14997,258.97,0,1
70.7734,-0.497959,0.264345,61.6101,2.07273,1.80956,20.7162,-2.01737,0.134117,-2.77455,169.888,0,0
60.0557,-1.56294,0.496739,52.1768,2.51154,2.3478,37.8898,0.257933,1.91748,1.58014,176.421,0,0
37.6791,-2.81498,-1.28413,33.1233,0.909686,0.192152,20.1122,2.99396,-0.888603,-0.586983,138.32,0,0
137.509,1.32656,-1.70889,104.712,2.52485,-0.0749691,28.1424,-1.7523,-0.284471,2.97855,519.736,0,2
46.5512,1.58756,-1.49444,27.3724,-2.75762,-1.49451,11.5519,-2.85754,1.27937,0.487017,128.443,0,0
40.65,-2.36356,-1.70871,20.7558,-2.03526,0.971601,19.2691,0.719928,0.447501,0.842611,126.752,0,0
59.8385,-2.4236,-1.61694,34.2989,1.03849,-1.79161,21.0621,1.36645,-0.652834,-0.370873,138.59,0,0
126.749,2.69791,-0.473801,55.1374,0.204197,-0.561859,12.8511,-0.368117,-1.3864,-0.901864,285.612,0,0
63.207,0.0210386,-0.331107,32.2113,-2.71463,-0.290338,22.7101,-0.658986,1.52754,2.59731,183.771,0,0
83.3538,1.11604,1.60694,68.8804,-1.88133,1.28042,33.9847,-2.61256,1.56642,0.688771,208.955,0,0
66.6391,0.0552536,-0.637427,32.7072,2.43003,-1.25633,15.4051,-1.84899,1.70018,0.216392,236.849,0,1
46.7834,0.262023,0.0931613,41.5961,3.07756,0.709544,32.6543,2.73166,-1.50438,-0.839872,156.232,0,0
43.7819,-1.68132,0.1977,21.4079,-0.153571,0.312724,19.1886,2.06263,2.25559,1.64482,104.834,0,0
74.1089,-2.19066,-1.90367,71.0692,1.42065,0.473848,43.3088,-0.481065,0.51372,-1.65543,196.555,0,0
118.265,-0.587261,-1.06205,61.4806,1.71797,0.353341,16.0071,2.54842,-1.16008,-3.0285,277.343,0,0
51.5845,-0.751537,-1.79827,46.3904,2.14787,-2.31773,26.7184,-0.887417,-0.830589,2.64331,166.791,0,0
58.6321,1.49437,1.52519,46.9919,-2.05301,0.0703311,41.2201,0.0288073,1.15676,-2.79599,176.144,0,0
45.3542,-0.0518265,1.27911,43.3366,-2.36206,1.05118,34.2572,-2.2434,1.66978,-0.620585,205.988,0,1
75.589,0.368307,2.22342,66.0404,-2.35145,1.34131,24.9982,-2.4283,1.71193,1.3664,198.444,0,0
65.5687,2.21811,-0.50598,37.9241,-0.12043,-0.24596,24.4173,-1.39258,-0.806092,2.49076,253.368,0,1
40.5511,0.396867,-0.270426,21.2277,-0.633712,-1.83486,16.2509,-2.49915,1.99154,2.89333,106.831,0,0
77.7771,-0.966422,0.83912,69.7685,0.308371,1.05832,38.0982,-2.79877,1.32873,-2.56227,302.403,0,1
66.9624,1.10887,0.242525,44.6004,-0.716267,-0.291932,28.1647,1.42255,0.906803,-2.4924,251.814,0,1
49.3699,1.14856,0.454637,44.8122,-2.9709,-0.589198,29.5867,0.0846642,0.779014,-1.57421,146.234,0,0
94.4211,0.594902,1.15123,52.8715,2.89053,-1.21377,29.8151,-1.39484,0.970505,2.83358,492.373,0,1
127.763,-2.48481,0.411439,105.565,1.0671,-1.82467,15.4421,0.306038,-0.203272,-1.02022,274.665,0,0
62.5142,-1.43208,-0.399854,39.2708,0.865516,-1.80504,35.9209,2.38553,-0.771049,-2.62241,212.54,0,1
71.1598,0.242037,-0.184945,42.396,1.23274,1.07958,34.4416,-1.45107,-0.253893,-2.93987,243.511,0,0
38.1586,1.44203,1.4075,32.3342,-1.59385,-0.0763617,32.2334,0.470266,-0.867404,-2.62416,147.174,0,0
125.648,-1.1355,1.13935,80.5078,2.04118,-0.288498,28.8214,-2.94732,1.41107,1.22273,420.942,0,1
101.573,-3.02021,1.43216,89.5615,2.1736,0.0777883,54.6898,2.63386,1.25165,-0.315376,459.563,0,1
155.032,-2.19856,-0.620477,53.928,2.95606,-0.683312,39.1056,-1.06836,-1.18539,0.635119,440.391,0,1
134.88,0.744465,-0.816621,27.0354,2.81381,0.2152,23.2064,2.27781,0.0191548,-1.83117,316.916,0,0
32.2232,0.184215,0.0487708,28.9745,1.86361,-1.7496,11.3116,-2.91749,1.56505,-2.51144,165.029,0,1
53.9158,-0.487553,-0.264209,48.8046,2.96551,-0.0116811,25.3843,0.495366,-1.52993,2.72443,168.161,0,0
48.4455,1.61873,-0.534962,34.8021,2.28293,2.24595,31.069,3.04247,1.13333,-0.877781,172.37,0,0
46.7938,-0.938814,-1.378,35.0038,0.786259,0.0358054,24.9343,2.32798,0.117891,-3.02307,120.041,0,0
84.2184,0.448337,-0.10658,75.7404,1.66176,-0.00195087,59.0042,-2.60513,0.752834,-0.746919,296.791,0,1
44.6523,0.712164,-1.20038,34.3245,2.98126,0.140645,21.5516,-1.91854,0.0816915,-0.595154,134.199,0,0
50.995,2.24621,1.86672,33.9405,-0.351646,0.76633,19.3541,-0.0461459,-1.92934,-2.92438,152.381,0,0
48.6228,-2.12391,0.624154,42.1723,0.762629,0.540676,29.392,-1.4368,2.27608,2.54199,182.514,0,0
79.6134,1.82808,-1.11617,79.0793,-2.36484,1.27404,29.6643,-0.930439,-0.00219221,-0.353321,230.725,0,0
144.599,0.853685,-0.0511891,24.0919,2.7822,-1.25302,12.7192,2.83473,1.11244,-0.24999,417.187,0,3
86.237,-2.72799,-1.01824,50.741,1.06453,-0.414222,17.7154,0.631365,-2.1623,-0.545385,205.83,0,0
162.817,1.66422,-1.13661,73.0231,-2.9379,-2.32304,61.3944,-1.63148,-1.975,-0.747309,702.053,0,2
53.3766,-1.77116,0.34104,47.1984,-2.05544,-0.258549,44.8252,2.1694,-0.0953214,-0.162276,261.791,1,1
52.059,0.27052,-0.200784,45.432,1.0864,-0.616854,28.8403,-2.28953,0.791977,-2.63718,159.282,0,0
56.9626,-1.08374,0.666084,38.4334,1.56789,0.113154,29.4513,1.54163,-2.3694,-2.49543,155.382,0,0
60.9177,-0.142743,0.407229,49.573,-1.27445,-0.799161,21.8045,-1.7076,-2.02668,2.53267,222.138,0,0
102.392,-0.879407,-0.268808,99.0096,2.17578,-0.605,30.5311,-2.76502,-0.324036,1.31914,252.299,0,0
67.4868,0.196023,0.457309,48.4754,-2.90348,-0.407772,24.8685,2.57803,1.56261,-1.94632,204.206,0,1
78.5584,-1.07694,2.20591,28.1679,-2.23838,1.21916,26.4419,0.867721,1.17421,1.91529,229.946,0,0
111.796,1.33366,-0.676787,55.6546,0.127359,-0.428242,31.6525,-0.559818,-2.00542,-2.85592,333.397,0,1
81.6022,2.98651,-0.251563,34.4196,-0.363859,0.84462,30.4771,-1.64032,0.808297,0.68401,206.638,0,0
46.7987,1.912,0.804906,44.6297,-1.2748,0.121861,35.1001,1.49951,-0.925208,-1.59688,161.657,0,0
34.5459,-2.71766,0.266564,33.317,0.304805,1.73259,26.099,-0.248776,1.29363,2.50414,138.296,0,0
116.068,-1.56148,0.254436,87.6163,-1.12213,0.0202912,20.0236,-1.93216,2.01663,2.21195,453.086,0,1
50.762,2.27483,0.50548,34.0686,-0.574467,-0.381036,33.698,2.95857,-2.11269,-0.640672,168.445,0,0
126.747,0.77052,0.181903,57.1893,-2.02443,0.288446,34.1397,-0.249204,-0.805086,-1.47905,411.073,0,1
78.6069,-1.26592,0.0596515,63.5592,1.81928,-1.96817,41.7407,-1.66288,-1.2591,2.43134,257.805,0,0
96.3094,-1.34014,2.10129,26.6604,0.216738,-0.0147695,23.7373,-0.311436,0.635288,2.83291,280.254,0,1
61.5853,2.48006,0.184331,42.0199,-1.96665,0.291979,31.8514,-0.680837,0.756293,0.397246,181.935,0,0
71.6691,-0.328571,-0.393949,49.0112,1.50215,-2.30837,31.1363,-2.73195,0.092944,-2.74456,198.432,0,0
59.2153,2.93188,2.10748,42.6275,0.314365,0.0829237,27.5745,-2.32832,1.82653,-0.0126793,164.938,0,0
50.9448,2.14555,-0.530416,48.0104,-2.69189,2.2675,39.1033,-1.14037,-1.12122,0.249623,165.173,0,0
53.4228,-0.19145,1.42114,46.7428,3.08816,1.06397,35.0186,-2.42943,2.12202,0.837627,176.001,0,0
123.518,-2.21123,-1.84121,60.4987,1.55188,-0.564975,55.5394,-1.54802,-0.986118,0.899244,347.697,0,0
52.0827,0.289584,0.934427,43.9,1.81472,2.11375,37.5574,-2.50484,1.55107,-1.91956,164.167,0,0
56.8568,0.000685485,-2.34298,38.4347,-1.96055,-1.6205,20.4886,1.82834,1.73082,1.95131,146.141,0,0
33.2942,0.395509,-2.10319,28.704,-2.93138,-0.257706,26.1809,-0.0240108,-0.960814,-2.41265,183.026,0,1
50.2933,1.09048,0.529145,36.9533,-0.219722,-1.07417,33.1483,-1.08366,-2.35042,-3.10307,199.713,0,0
58.0228,0.918174,-1.84079,55.2668,-1.06088,-1.82395,32.0651,-1.72115,-1.71554,2.20339,226.044,0,0
87.3318,-2.49577,2.02342,31.994,1.66387,2.31788,20.3116,-2.44567,-0.433352,-0.502293,297.107,0,1
73.4116,-0.11693,-1.8704,58.425,-1.64303,0.686846,26.5282,-0.0787276,-0.0362476,-2.69314,267.688,0,1
47.7245,-1.27448,-1.70959,36.9134,1.02058,1.69866,27.0234,-2.65426,-0.226742,-2.94186,132.807,0,0
65.9849,2.8738,-1.74563,54.3042,0.173592,-1.95376,17.6582,-0.267806,-0.332152,-2.18166,162.397,0,0
153.899,-0.857047,-0.644911,94.8413,-3.02213,1.86195,25.0904,-1.12601,1.1333,-2.13593,517.521,0,1
130.708,-0.617536,1.13534,102.501,2.602,2.22203,26.7185,2.41804,0.806871,0.461256,280.407,0,0
75.6504,-1.80818,-0.106485,40.0909,2.22586,0.68485,39.0413,-2.52336,-0.921733,0.380598,196.357,0,0
80.823,-1.31848,-0.453902,39.0836,2.27257,-0.617491,35.6055,1.4759,1.65364,1.26271,177.323,0,0
43.3025,2.88098,0.159865,41.6337,-0.303396,0.785387,34.1961,2.44472,-0.520633,-0.607412,156.955,0,0
66.7951,1.22507,0.534277,34.5232,0.782844,-1.08673,24.4479,-1.24448,1.1138,-2.13137,213.389,0,0
43.7567,1.83054,-1.01602,23.9866,0.16415,-1.13926,23.5429,-0.591176,1.63908,-2.47711,130.832,0,0
58.6083,-1.02384,2.06922,44.6079,2.21091,0.165621,30.1672,-1.34724,1.45833,1.79263,158.94,0,0
51.1713,-3.12241,-0.65827,38.7165,-0.804976,0.21381,22.3519,3.06743,-1.94228,0.326715,165.283,0,0
49.868,1.03938,0.289888,36.194,-0.827484,-1.38497,17.5737,-0.158369,-2.09927,-2.89509,165.207,0,0
77.3318,-2.01773,-1.98556,14.8188,0.337459,-0.147397,11.9691,1.67113,1.78957,-2.68106,353.436,0,1
64.1299,-0.596423,-2.3936,63.7802,2.45952,-1.05964,32.5754,2.82247,-1.97825,-0.469086,197.191,0,0
68.2764,1.47139,-1.42519,44.0021,-0.236025,-0.530367,27.0271,-1.59443,-2.14373,-2.35421,175.754,0,0
73.4425,-2.13363,-2.18919,29.0304,0.490811,-2.14259,22.8783,1.08984,-1.7086,1.8461,177.22,0,0
45.7787,1.01533,-2.39742,36.7932,-1.84195,-2.13445,33.6707,-3.07225,1.65783,-0.922951,131.314,0,0
55.6526,-2.74051,-1.03214,39.8822,-0.371373,-0.180294,28.6982,2.16293,0.0679484,-0.414719,147.474,0,0
61.0507,-1.92511,-0.561263,26.9429,-0.0183247,0.928152,12.1655,1.2115,-1.61379,0.851259,489.721,0,3
69.6453,2.17673,1.7296,44.7188,0.119171,-0.21599,32.0327,-2.18557,0.498897,-1.16319,200.473,0,0
90.2091,-3.13629,-1.84862,55.2017,0.553455,0.271091,20.6226,0.266916,-1.01682,-1.63457,201.26,0,0
59.4178,2.44173,-0.527778,56.1144,-2.09717,-0.0770946,50.8641,-0.836929,-1.58389,0.609124,250.378,0,0
57.3581,-2.61657,1.96788,42.5951,1.82959,0.11887,28.6076,-0.459573,0.752629,-1.48048,338.472,0,2
49.4672,-2.98565,-1.7029,20.4177,-0.950853,0.242536,18.7829,-0.652134,1.04212,1.09658,141.339,0,0
47.8456,0.22128,1.19941,28.2521,-1.25569,-1.99199,26.7276,-2.74809,-0.402461,2.17177,150.927,0,0
52.991,0.966626,1.11366,35.8925,-2.10926,1.43812,28.8802,0.704496,-0.209391,-2.36691,168.478,0,0
47.3163,0.627615,0.410613,33.0135,-1.67705,-1.14913,29.5985,-2.975,1.77533,1.26974,148.359,0,0
72.8193,-2.42393,-0.201505,30.6762,0.0604572,0.522408,28.5256,0.219135,0.16916,-2.51303,254.508,0,1
53.9401,-3.02328,-0.240734,50.743,1.20845,-0.545497,42.3315,-2.10802,0.196327,-0.119204,203.417,0,0
62.8254,1.66789,-0.634494,50.3979,-0.83117,0.679828,34.9076,-1.45366,-0.615285,2.57297,208.641,0,1
56.5886,-2.76132,-0.119199,39.9976,0.99545,0.584214,37.9814,0.182146,-0.124281,-2.754,167.807,0,0
109.114,-2.52382,-1.08566,72.4338,1.33029,1.41582,46.168,-0.181715,0.846222,-0.380192,257.013,0,0
90.6077,2.3506,-0.854563,57.2489,1.78079,-1.9434,13.3113,-2.01585,-1.53242,-0.931034,292.43,0,1
379.482,-2.43002,1.53696,167.32,0.92657,1.31706,126.591,-2.35489,1.95752,0.620912,998.95,0,0
47.8281,1.67951,-0.289592,37.1225,-1.80409,-0.64893,25.2639,1.40049,-2.10197,-1.41471,144.375,0,0
73.8454,-0.42648,0.747158,39.2452,-2.13139,1.36758,19.9617,-2.67594,-0.680842,2.00194,213.58,0,1
51.0703,1.76138,0.563857,33.9921,-1.91407,-0.414588,29.9373,2.65674,0.273245,-1.33436,201.323,0,1
49.0123,2.1967,1.98769,43.0753,-0.114084,2.18672,37.6972,-3.0049,1.5712,-0.801951,178.213,0,0
81.9124,-2.62567,-0.386162,25.315,0.800077,-0.766987,21.9456,1.68219,-1.12211,0.0980457,185.73,0,0
53.8571,0.744936,0.694658,39.5183,-1.90221,2.34366,28.9868,-1.9691,-0.489425,2.66828,174.115,0,0
96.4347,-0.511218,1.91225,58.677,-0.423948,0.817896,31.9207,1.82447,-2.34165,-0.615879,395.975,0,1
77.3215,-0.880246,-1.16859,48.5964,-0.5103,0.31605,37.9911,1.20039,-0.989145,2.8106,285.693,0,1
120.664,-1.61728,-0.0138592,108.441,1.11639,0.873864,24.6431,-0.242504,2.08401,-2.06224,584.354,0,1
60.1494,-2.67423,-1.40438,35.335,0.710522,-1.20731,30.543,0.814912,-0.848844,-0.00255547,141.699,0,0
49.7973,1.59373,-2.15185,42.5961,-2.0453,-2.24697,19.9843,-0.370941,0.55845,0.34534,185.055,0,1
29.8766,1.5723,-0.0402076,22.1975,-1.2506,2.31323,19.6349,1.9419,1.1151,-1.29798,109.588,0,0
64.0632,2.95326,0.35508,54.2116,0.681679,1.25222,29.6399,-0.345683,0.12062,-1.52082,180.756,0,0
66.9347,1.41179,0.353916,35.0023,-0.505731,-0.362234,20.6863,-0.163877,2.00773,-2.442,201.469,0,0
81.5909,-1.42631,-0.983983,55.9768,2.14285,-1.01655,34.5688,0.167119,-1.91021,1.98557,201.011,0,0
76.4133,-1.40356,1.84893,45.1431,2.88625,2.18133,34.7542,0.626063,1.13946,1.31761,199.086,0,0
56.6639,2.99459,1.3438,38.0478,-1.16951,0.548147,34.1614,0.904777,0.749168,-0.719732,164.429,0,0
186.718,0.912719,-1.18432,29.5235,-0.156672,-1.82721,11.3517,0.708778,-2.05862,3.14038,497.316,0,2
85.5439,-0.97184,0.96154,53.6588,-2.42671,0.62591,44.541,-3.08149,0.106592,1.65005,247.457,0,0
63.9711,-0.656266,1.34135,34.1305,1.65889,0.330893,33.0719,2.84399,0.876172,-1.85565,165.813,0,0
43.9216,-0.608266,1.81365,35.9768,2.14107,0.476671,26.824,-0.225224,-0.325817,-3.00544,139.757,0,0
55.0311,-0.863975,0.0316083,48.9586,0.0605464,1.49775,40.5411,2.61839,2.2411,-1.07101,381.558,0,2
61.04,-0.366934,-1.12213,50.1328,1.9182,0.114577,39.574,2.94899,-1.45965,-0.880857,205.273,0,1
82.1763,-0.562039,-0.588056,30.4612,1.68741,-0.755392,26.1266,-2.28747,-0.99092,2.70057,390.828,0,1
85.9999,2.37915,1.15514,67.1349,0.120134,-2.11193,57.109,-1.30212,-1.50553,-2.77759,242.44,0,0
93.454,-1.55108,0.861166,91.961,1.62513,-0.712778,61.0466,1.09315,0.341232,-2.28139,296.852,0,0
64.2105,2.94002,0.46421,55.956,0.265128,0.232481,51.6241,1.87032,-0.698156,-1.36546,241.315,0,1
44.0125,-0.967517,0.0450889,39.9313,0.286303,-0.383818,31.4482,-2.72192,1.09359,1.53247,228.232,0,1
47.7658,2.34302,0.453217,43.6877,-0.783119,0.877431,10.3321,1.7554,-0.888537,-1.06191,114.756,0,0
128.342,-1.85459,-0.250769,50.1048,1.10569,1.19084,26.2496,-0.0629203,-0.897538,2.05667,268.18,0,0
90.9125,-0.248763,-1.84122,77.5758,0.84013,-1.96973,46.9774,-1.75595,-0.806683,-2.97028,362.04,0,0
54.6837,1.52538,0.65967,46.0021,-2.024,1.21339,35.7581,0.347351,1.03845,-1.80733,159.488,0,0
112.569,-1.31693,1.74123,49.5099,1.9912,1.94952,31.527,-1.40246,0.436823,1.6517,288.814,0,0
71.8015,0.971814,0.11216,46.0415,1.93389,1.84275,29.3264,-0.584723,0.324183,-2.27369,244.471,0,1
79.3604,2.72964,-0.203222,24.2848,0.737786,0.873873,18.5205,1.60452,1.55856,-0.883908,214.841,0,0
58.8084,2.89125,0.819088,34.8079,-1.264,1.25319,15.4172,-1.0991,0.432896,1.81649,191.641,0,1
54.4685,-2.32932,-2.0357,36.7496,0.412197,-2.18409,24.362,-1.76731,-0.92854,1.23296,166.557,0,0
83.4815,-3.00436,0.973472,54.809,1.40209,-0.607704,27.1306,-2.40381,-1.99292,2.23171,340.306,0,2
51.4057,2.60688,-0.752888,33.8945,-0.434778,0.121248,27.6488,-0.171447,-1.83509,-2.27479,139.146,0,0
82.0002,-1.79941,0.523901,40.074,1.74184,0.617746,31.6505,2.51172,1.09957,0.189708,209.717,0,0
224.601,-2.76548,0.887661,112.128,-2.54175,1.20731,107.263,0.490599,-0.717734,0.405516,680.811,0,0
60.4709,-0.322145,0.252687,43.9099,1.54014,-0.673549,41.3206,-1.59013,-0.323817,2.79013,204.415,0,0
55.317,0.791251,-0.820672,31.8163,2.67326,-2.18704,13.1207,1.3595,0.678754,-1.32721,199.123,0,1
42.4939,-0.27852,0.368529,42.1139,1.52149,-0.857751,28.0653,2.09106,1.83125,-1.8017,184.034,0,0
95.5156,2.98183,-0.211221,46.5405,-2.32342,0.802135,11.4446,1.71272,1.72035,-0.93165,318.997,0,1
55.3897,1.51366,-1.26228,46.0645,-2.47726,-1.0239,36.3044,-1.62988,-0.941298,-0.119348,175.79,0,0
50.1632,3.04537,-1.34065,41.5741,-0.111321,-1.43224,15.6811,-1.53392,1.34339,2.37625,136.154,0,0
51.2581,0.621446,-1.30543,45.0845,2.32982,-0.13166,40.3572,-1.44026,-1.11291,-1.72109,168.765,0,0
58.2878,-0.30926,-1.016,52.3281,-2.21472,-1.35095,31.9975,-2.89651,-1.72343,1.55553,218.433,0,0
112.897,2.73541,0.607741,96.0825,2.44369,-0.164806,17.4624,-1.91627,1.53374,-0.458673,434.449,0,0
112.241,2.59193,-0.545626,86.2719,-0.676409,0.569876,29.0275,-2.31667,-1.24983,1.03567,303.818,0,1
63.3971,-1.77406,0.00745763,41.5764,-3.13591,1.25283,23.5824,-0.286318,1.66137,1.25892,192.228,0,0
51.6376,1.6828,1.68913,49.9762,-0.987142,0.299313,39.301,2.49921,-0.557365,-0.579561,168.746,0,0
55.6716,-2.09449,-2.27897,44.0464,0.205472,-2.12569,35.1279,-2.82813,0.209321,1.1748,192.689,0,0
36.9224,-2.34254,-1.1837,29.7402,1.67483,-0.618565,22.1178,-0.0430202,1.04667,-0.251329,214.907,0,1
107.506,-1.76958,1.71643,73.611,1.51026,0.799999,11.5943,0.648055,0.0823523,-2.11818,210.858,0,0
44.8965,-3.026,-1.46319,23.3101,2.03509,0.661674,19.0034,-2.81571,-2.09192,0.0116516,179.314,0,0
49.1766,0.230035,1.16276,35.3978,-2.68992,1.66892,30.8287,2.00424,1.31455,-1.79313,169.949,0,0
193.944,0.226485,-1.4331,190.358,-3.01132,0.172199,18.8967,-0.716068,-0.341483,1.18163,463.006,0,1
37.2892,2.72767,-1.64666,20.3584,-1.95331,-1.53085,19.1664,-0.266842,1.40144,2.10577,118.217,0,0
106.098,2.63348,0.585937,55.0506,2.85083,1.69783,15.8559,1.11857,-1.86349,-0.536745,330.826,0,0
56.5438,2.88277,-2.08392,17.9894,1.3921,-0.647022,16.0801,0.0264206,-0.10682,-0.392296,116.939,0,0
45.5702,-1.98365,1.9666,44.7838,1.62612,1.43383,38.851,1.16011,2.28267,-1.57608,170.747,0,0
44.8457,-1.09813,0.168617,35.3324,-1.13027,1.63685,35.1922,2.61769,-1.02773,0.302107,254.28,0,1
24.3043,1.35655,1.94846,23.453,1.79521,-1.28212,15.4049,1.3066,1.91379,-1.29451,124.353,0,0
45.4328,-1.02596,0.52389,36.7447,2.42387,1.56744,28.5976,0.373635,1.80853,2.76705,139.866,0,0
50.9051,-2.68385,-0.609624,50.8785,0.00351762,0.707791,32.6806,-2.96134,1.46476,0.524589,165.034,0,0
56.074,1.43717,0.0674401,24.6838,2.11675,-1.1503,14.7837,-1.76474,1.6285,-1.18178,191.139,0,1
64.4235,-2.58176,0.181035,42.982,1.80136,-0.344719,10.5454,-0.609367,-0.709395,-0.22976,170.906,0,0
100.733,-1.279,2.26445,69.9674,2.84145,1.73912,43.1059,0.972212,1.81112,0.132351,258.532,0,0
57.2546,1.85675,-0.75954,51.4531,-1.74258,-0.685948,33.5361,-1.10581,-1.19582,0.59008,162.685,0,0
46.3285,-2.47508,1.03539,42.2729,0.147264,0.0827263,34.5596,3.09934,-1.10253,0.578133,166.1,0,0
53.2908,1.02395,0.418285,26.3599,0.849185,1.41703,19.8823,1.54877,-1.83105,-2.66068,162.177,0,0
90.0121,0.466413,0.284014,27.4654,1.79113,1.16572,21.3873,-1.95968,-0.450545,-2.72116,279.718,0,1
34.4728,-2.10431,-2.26149,33.8928,1.5527,2.17074,28.5933,-2.57256,0.579006,0.350029,132.293,0,0
142.673,-1.91876,-1.02284,115.935,-1.75409,-1.68648,43.6976,1.95054,0.746808,1.18746,527.655,0,0
47.9668,0.546016,1.11983,45.1777,0.995954,1.99738,44.139,-2.1791,0.70089,-1.9194,166.369,0,0
106.761,0.165144,0.0487917,50.0825,-2.26358,0.711519,11.0265,-1.24521,-1.96714,3.02615,248.557,0,0
33.2988,0.733982,0.92386,27.8428,-0.224296,-0.874924,27.4361,2.72805,-1.32382,-2.24947,158.494,0,0
60.1133,-0.532736,0.325667,51.0044,0.319644,-2.19668,42.3762,-2.21521,-1.52796,1.60057,261.283,0,1
